Unnamed: 0,text,Emotion,label
,always get feeling got one kids another vicious,,3.0
,feel ashamed,,0.0
,want hurt anybody feelings certainly want betray amount trust want entertain want faithful thoughts topics hand,,2.0
,feel though merely accepted done matter time gone always,,1.0
,year old girl wanted feel important,,1.0
,see friends posting pics status updates going feel bit jealous knowing something get enjoy,,3.0
,strong feelings faithful,,2.0
,suppose feel little inhibited comes picking phone calling someone close anymore,,0.0
,used word feel energy anticipation people prepare delicious meals gather needed tools invite loved ones homes,,1.0
,might simply couldnt keep mouth shut makes feel terrible,,0.0
,feel going dull pain fews hours day chest,,0.0
,see people physically resemble feel confident strike conversations strangers,,1.0
,im feeling bit grouchy today,,3.0
,feel damn curious blond doctor plan night,,5.0
,sit feel awful miles starts feeling whoever pants back cigarette box,,0.0
,dont know freshness feel energetic seasons,,1.0
,im feeling cranky href http doingaone eighty,,3.0
,feel sad im okay im happy done even though hurts little,,0.0
,feel terrific actor,,1.0
,feel like everythings going happen ive disillusioned whole time,,0.0
,feel restless pursuits,,4.0
,felt slight bitterness finish detracted oily mouthfeel sweet entry,,1.0
,woke felt sad quickly replaced feeling reassured things work time,,1.0
,feel quite reluctant pick dance dragons book done knows long wait martin finish next installment took years release dance dragons feast crows,,4.0
,trying demonstrate understood feeling alarmed worried safety,,4.0
,feel like lot playful open girls know friends,,1.0
,needed space needed grow midst serious change ok yes also hurt feelings pretty badly bit spiteful,,3.0
,feel cheated since supporting family stuff spends hours day gaming,,1.0
,continue feel content decision move,,1.0
,cant helped feel burdened anxious,,0.0
,wont lie week abit difficult week ive feeling stressed anxious week plus think im coming flu definately helped appreciate little things,,3.0
,kinda get real attached excited feel way never handle things well others would,,1.0
,started feel uncomfortable got leave met comments oh yeah right two girls like wouldnt come bar youre looking attention guys,,4.0
,almost didnt even feel convinced way book written,,1.0
,im feeling brave ill snatch lap seconds struggling completely relaxes submits mommy scratches,,1.0
,feel poachers others kill animals pelts ivory parts punished severely find hunting fishing cruel,,0.0
,feel empty cheated name friendship broken,,0.0
,feel sure go beyond,,1.0
,need extra guidance feeling doubtful god seems put right message ear need right time,,4.0
,feel insulted oh oh oh exexbf totally entirely,,3.0
,im feeling really really sarcastic caustic theres influx idiots flists daily lives,,3.0
,feel hope im alone thoughts im sure fellow exchange students probably thoughts mind least listed might say exchange student unlike experience,,0.0
,feel anna ji little bit stubborn jan lokpal bill protests related,,3.0
,listen feel rebellious,,3.0
,feel like less woman less person less valuable im married dating,,1.0
,feeling really troubled dad said,,0.0
,id feel frantic,,4.0
,learned present front class without feeling nervous,,4.0
,also miss old curious child within feel curious child inside dying slowly upon shock knowing world beautiful thought,,5.0
,feeling content happy,,1.0
,feel like getting terrific recruiter basketball coach person,,1.0
,got back another miler faster yesterday im feeling amazing,,5.0
,im feeling adventurous might even make multiple tiers,,1.0
,wouldnt say suffer social discomfort moment ive found places feel comfortable even people accepted way,,1.0
,feeling cool night got right,,1.0
,feeling love towards becomes somewhat vicious circle resulting feeling lazy complacent general de motivated,,3.0
,cant write review book adore unless feeling adoring mood moment,,2.0
,feeling insecure sensitive,,4.0
,feel useless days,,0.0
,feel unloved unlovable,,0.0
,feel special href http facsimilogos,,1.0
,feel pretty strongly giveaway gain numbers,,1.0
,feel really honoured part inaugural race sense proud local runners able show trails host event,,1.0
,feel stop obnoxious think least,,3.0
,didint feel love caring,,2.0
,feel like bit ungrateful fool written anything last week,,0.0
,even dare try explain words feel gorgeous boy house every day holding hand lifes dismays,,1.0
,feeling sorts restless,,4.0
,im feeling little dissatisfied,,3.0
,feel helpless right,,4.0
,feel like ive come long way im proud ive achieved week year well,,1.0
,feeling anxious song came radio soon got car,,4.0
,feel numb end world know feel numb href http leslielandberg,,0.0
,awful year racing feeling exhausted time,,0.0
,going trials feeling troubled something love put worship music driving really think words sing pray go,,0.0
,able lot stuff people managed various points lives feel missed lot life know current path ticket live live want,,0.0
,im feeling hopeful relieved,,1.0
,feel might lost potty training train,,0.0
,im afraid call guy yesterday think hell angry think boss angry dont communicate feel like im shitty job project fears onto,,0.0
,always feel dull morning,,0.0
,lost words tell agonising pain feel sorrowful heart heart darkness,,0.0
,feel lashes rude,,3.0
,feel groggy sorts episode counting fact got scared last night,,0.0
,know picnic feel defeated get first contraction immediately decide go epidural induced c section whatever may,,0.0
,feel vital importance stress show love towards one another genuine love please people otherwise feel free go cold like misled,,1.0
,feel bit calm,,1.0
,feeling brave would try pick running,,1.0
,asthma barely breathe hard feel shaky weak feel like anything lie helplessly feel like collapesing much reseach got nothing,,4.0
,walked refuge feeling perfect shelter storm,,1.0
,find helps let go self saying let done mine feeling particularly impatient god time time,,3.0
,inspired looking ideas images feel dont appreciate anymore become useless purely skill driven nothing thought,,0.0
,become someone else make random awkward jokes honestly feeling strange feels like top cloud,,4.0
,hope get job cause im desperate need money feel greedy,,3.0
,feel like im hated girls becoz im good dancer,,0.0
,feel like living austin really sweet ways,,2.0
,think itd easier parents argued could feel rebellious something p right feel like burden,,3.0
,think im making feeling like missed autumn great colours,,0.0
,blamed people around making feel less valued stay home mom,,1.0
,feel weekend going slutty one,,2.0
,get impression banjo really feeling molly still prefers beloved katy perry purrrr,,2.0
,didnt get prank anyone throughout whole day cos either busy feeling creative,,1.0
,wish could go could hair makeup feel cute flirt talk stuff never occurs,,1.0
,feeling particularly optimistic today every reason look forward amazing things,,1.0
,feel books always wonderful gift baby,,1.0
,told willing whatever took feel horrible every day,,0.0
,feeling cold towards partner although didnt think presented way felt like fake feelings didnt love anymore,,3.0
,feel ok must reason outrageously priced,,1.0
,really feel superior,,1.0
,feel like line perfect,,1.0
,lie feels belly listens babys heartbeat gets mad sitting without rolling onto side first tells theres protein urine nothing worried though asks anything bothering,,3.0
,left feeling absoloutely devastated,,0.0
,stiffen fight feel bad behaving way naturally behave,,0.0
,work well almost every client ive ever contact know means feel depressed angry frustrated irritated hopeless apathetic feel daily,,0.0
,hear someone say let gardeners let folks whatever want feel pretty aggravated,,3.0
,im feeling appreciative every experience life brought today,,1.0
,feel affectionate toward,,2.0
,feel really shitty seriously like whole thing ruined,,0.0
,always feel love something much vaster could explore together perhaps make life something worthwhile late,,1.0
,feel useless bachelors masters,,0.0
,stopped began telling wanted feel peaceful,,1.0
,acted withdrawn cold towards others situations required empathy dont care dont always feel feelings fake,,0.0
,feel like nailed marriage house parts life happy content possibly aspects,,1.0
,tell people feel like one sweet southern mess right,,1.0
,feel folks tender plantings may set soon might actually dip freezing next nights,,2.0
,really feel pissed want spend time,,3.0
,feel calm okay sometimes get sad,,1.0
,went outside shut hens tempted brilliance stars walk across frozen fields feeling cold looking sky,,3.0
,im feeling little lethargic,,0.0
,also feel passionate teaching,,2.0
,woke feeling little disturbed,,0.0
,take jenny spayed course im feeling nervous guilty,,4.0
,received slightly belated message back daniel feel lot reassured im one thinks l emotionally insensitive,,1.0
,encountered much dreams thrilled left feeling even terrified,,4.0
,work like crazy extra stuff around house volunteering serving people attempt feel productive useful someone anyone pleeeeeease,,1.0
,started questioning god feeling worthless even jealous others come parenthood easily,,0.0
,help feeling curious,,5.0
,feeling appreciative today,,1.0
,feel kinda bitchy cranky need try take nap,,3.0
,declined purchase time enjoyed feeling squishing project thinking divine yarn,,1.0
,feel like add little bit shield cold fabric great wicking away sweat,,3.0
,feel much relaxed going race,,1.0
,feel needs clever title cant think one,,1.0
,feel kind shamed,,0.0
,felt like id developed feelings guy thus explaining id even follow guy like faithful puppy dog never knew,,1.0
,feel like im distracted days,,3.0
,always feel sympathetic well life really hard sometimes alot pride,,2.0
,serious injuries setbacks infection foot couple months ago noticed knees inner foot started ache feel tender longer runs,,2.0
,feel like nine times long determined keen tends work anyway,,1.0
,im feeling absolutely amazing,,5.0
,got shot terbutaline makes feel shaky makes heart race like drank cups coffee,,4.0
,stressed job search apartment hunting feeling overwhelmed everything going,,4.0
,ive feeling mad,,3.0
,havent sick winter often since quit smoking years ago seldom fact get sick feel outraged hows rational thinking,,3.0
,im feeling romantic thought id show easy last minute presents fashion ideas valentines day,,2.0
,feel restless bored im danger giving good work,,4.0
,need step game im feeling like cant bothered,,3.0
,feel like im unwelcome,,0.0
,feel uncomfortable carrying volvo belly nice tidy looks unsimilar beer gut dad nice hard round waddle like,,4.0
,im happy report im still feeling terribly stressed,,0.0
,feel loyal micah,,2.0
,feel vital importance care know stuff,,1.0
,feel slightly weird costume,,4.0
,didnt want spending days working job didnt enjoy come home feeling stressed tired able give daughter attention deserved,,3.0
,noticed fingers toes get cold almost feel numb,,0.0
,always buy couple pork loins go sale feeling clever cut half tuck gallon size ziplocks marinade stuff freezer,,1.0
,feel extremely disappointed took granted,,0.0
,feel like everything hope become piller life cling despise clinging something like hopeless fucking baby,,0.0
,dont know feel virtuous accept reward,,1.0
,feel like truly get excited race idea whether even able run,,1.0
,usually end sitting desk feeling like work unimportant tasks browsing internet,,0.0
,feel like mom compassionate smart stable human,,2.0
,feel elegant dress,,1.0
,still feel like lot left keep entertained,,1.0
,werent feeling crappy enough aunt flo decided show im bloated like balloon,,0.0
,feeling overwhelmingly anxious went room read bible pray,,4.0
,write giggle shake head humbling shame way feel somewhat triumphant,,1.0
,said something familiar would love present feel anxious time,,4.0
,write th post feel extremely delighted buy little corner blogger world,,1.0
,know else describe except say feeling three weeks beloved grandmother passed away,,1.0
,learning learning lesson matter feel even others may feel treasured god,,2.0
,know feel losing control trusting catch comes apart,,1.0
,said feel free contact something interested finding,,1.0
,lie bed knowing holy spirit got work feel burdened working hard enough,,0.0
,feel successful attempts im starting connect fact people want hear music perfection whatever,,1.0
,feel like pleasant nearly transparent presence lobelia though presence necessary nonetheless,,1.0
,cant feel anything like said everything always hurt bad,,0.0
,grave feeling back tomorrow strangely enough accepted,,1.0
,blessed running th time could feeling anything thankful many gifts race given,,1.0
,suggest take look feel curious enough know things specific english words related familiar diseases,,5.0
,type words feel like surprised,,5.0
,know sucker overhead feel triumphant,,1.0
,plan obtaining mba mba program feel valuable outcomes would like,,1.0
,feel bit lonely writing face face someone cant get feedback,,0.0
,great friends great housemates listened feel reminded unimportant enjoy life proud,,0.0
,learnt best friend failed exams,,3.0
,told gerry yesterday feel isolated fault,,0.0
,feel days living fears another way dying time today declaring fearless,,1.0
,started feel like going mad sure could see stars floating water whenever went grab one came nothing,,3.0
,basically spent miserable night crying feeling terrified sick stomach,,4.0
,feeling past days little distressed writing much,,4.0
,im feeling jolly warm inside feel empty,,1.0
,wanted read books watch tv feel miserable,,0.0
,feeling little fearful trying eat damn thing,,4.0
,feel unwelcome apartment certainly,,0.0
,took care avoiding family events make feel shitty,,0.0
,body scan realized everything feeling amazing,,5.0
,feel much energized gloomy rainy autumn day,,0.0
,im sure feel fine morning,,1.0
,look others feel jealous,,3.0
,feel like moronic bastard,,0.0
,care read feel around guys feel hated,,0.0
,feel pressure funny time,,5.0
,im okay getting married whirlwind style courthouse going kentucky live im still feeling hurt betrayal secretive style adopted,,0.0
,feel important question would handle,,1.0
,feel pretty doesnt matter un glamorous task,,1.0
,could feel sincere enthusiasm people got involved project,,1.0
,feel remorseful crimes committed intentionally unintentionally whether known known,,0.0
,quite figure feel devastated like lucy sure easier first time,,0.0
,feeling depressed cursing luck,,0.0
,feel truly heartbroken hyun joongs fans hateful,,0.0
,feel guilty wont able give little one amount time,,0.0
,know fact treated everyone way love seemed boundless also made feel important,,1.0
,im feeling little anxious whole thing,,4.0
,sure meant celebration various shades red feel insulted,,3.0
,however totally petrified feeling scared death giving releasing afraid wouldnt able cap,,4.0
,know feel vulnerable,,4.0
,feeling melancholy alone,,0.0
,im feeling exponentially useless farm day passes,,0.0
,would point really could used bit attention writing aspect feels bit dull places,,0.0
,love hearty chat mean everything say laugh heart gut w e wanna let person feel im entertained,,1.0
,also know today refuse hate jews anybody else know feels hated,,0.0
,feeling spark sure going ever turn flame,,1.0
,roll tongue labia sucking nibbling drawing flesh mouth letting feel delicate pinch teeth,,2.0
,feel frustrated long weekday dont really plenty rest right keeps coming room,,3.0
,feel like ive neglectful,,0.0
,feel like boring blogger lately,,0.0
,soon realized initial attraction activity feels playful often followed desire practice perfect talent led original enjoyment,,1.0
,always feel little jealous son joined church went almost directly young women didnt learn primary songs,,3.0
,feel though worthwhile career wise,,1.0
,still feel like enough keep entertained still keep dusted,,1.0
,always feel like amazing style days choose comfort anything else one thing feel makes difference feel makeup,,1.0
,feel numb dont experience anything numbness always feels something going go wrong,,0.0
,im feeling weepy already,,0.0
,look utter horror see man holding elevator door open instead feeling terrified even telling guy get elevator imagine elevator chewing like metallic pacman pacquiao yellow guy,,4.0
,havent needed pain meds maybe chillax wine feeling elegant like,,1.0
,feel virtuous tough wear hat jeans tshirt without worrying,,1.0
,disagree parents many issues sometimes let know feelings unkind ways,,3.0
,go without new post guilty feel leaving loyal readers dark progress crazy quest set days ago,,2.0
,feel eager prove friend im like,,1.0
,admit feel teensiest bit envious friends live,,3.0
,feel easily like gentle rain warms earth brings laughter delight pause take notice blessing,,2.0
,hate feelings heart hate work stressed hate cornelius wont let get way im frustrated lord,,0.0
,im still feeling pretty low demotivated including ups,,0.0
,breathe feelings body resisting mind clever attempts analyse feeling,,1.0
,ill likely post later feel free ask questions,,1.0
,always end feeling unwelcome sad,,0.0
,feel amazing musicjuzz,,1.0
,feel giggly reading comment tags,,1.0
,must add crowd similar last night except much laid back stoner feel supporting cast parents escaped kids,,2.0
,made feel excited life,,1.0
,feeling regretful recently know back abuse fault happen,,0.0
,feeling terrific,,1.0
,feel quite glamorous dress,,1.0
,feel like wouldnt longing could baby new experience together,,2.0
,feeling lot positive future virtual birth unit simulation midwifery education,,1.0
,want feeling caring unnecessary stuff like felt,,2.0
,feel keen leave country atm,,1.0
,knowing day still makes feel shy,,4.0
,decided actually paint piece common canvas painting canvas make feel artistic,,1.0
,really need find nitch vt feel lonely bored taking toll href http twitter,,0.0
,felt apprehensive regards party oftentimes past men made feel resentful towards attended,,3.0
,feel peaceful happy,,1.0
,feeling pretty distracted things going felt good go clear mind,,3.0
,thought maybe started running would feel ok,,1.0
,feel dirty spending day mk show buddy decided would get two player starter us luckily us liked everblight liked circle maybe tad much worked well,,0.0
,chance difficult accommodate feeling jehovah benevolent lord,,1.0
,say things want without even thinking person would feel rude right,,3.0
,feeling divine vibrations,,1.0
,feel unimportant spends nights sara get phone call,,0.0
,dont know let go feel vain wait stay vain,,0.0
,feel lucky get experience joy sssas every day,,1.0
,feel boring time,,0.0
,im one feel bothered,,3.0
,feel frustration time calm hell,,1.0
,slowly realized even next day six hour effects worn feeling energetic could concentrate working emotional crap better,,1.0
,gifted one books feeling bit intimidated take intricate work,,4.0
,feel presence divine buried inside smiling sweat dripping eager mouth,,1.0
,entered office though feeling monday blues joyful serene spirit dominating,,1.0
,feel shy also little concerned whether new title distance away people care,,4.0
,feel productive active balance need,,1.0
,need break im feeling stressed,,3.0
,ive taken yoga classes years past days feeling anxious abou,,4.0
,sitting couch im feeling rather ashamed get act things slap,,0.0
,feel ashamed tried best help,,0.0
,feel glad im able time spend time family,,1.0
,carrot sticks program want eat super low gi veggies carrots relatively high sugar however convenient later another shake still feeling pretty lousy,,0.0
,feel watching grow self assured life loving boy,,1.0
,feeling might taken truthful sincere compliment would,,1.0
,feel dull pain reason,,0.0
,feel like im working half voice caleb make really wonderful night comus inn,,1.0
,feel lost found november told jamie several times,,0.0
,feel like pains cannot imagine becoming passionate group idea causing pain,,1.0
,feel comfortable huge niche market waiting explored,,1.0
,feel leaving work hot complicated tempered disquiet future feels hands,,2.0
,asked toast champagne death bed remember feeling disgusted,,3.0
,remember feeling relaxed last summer boat,,1.0
,dont really know ive also feeling really rebellious,,3.0
,get scared feel ignored feel happy get silly choke words make wishes dreams still want believe anything could happen world ordinary girl like like ordinary girl like like,,0.0
,sure feel think felt like already knew already sort accepted,,1.0
,remember moved cant remember feel foolish,,0.0
,feeling little lot lost,,0.0
,stupid said yes made feel idiotic didnt stick guns set,,0.0
,im feeling little hopeful future career,,1.0
,ive got sale ad says starting tomorrow im feeling generous started,,2.0
,often feel discouraged frustrated want life right,,0.0
,nothing today feel little regretful,,0.0
,ever recognized feel passionate something music,,2.0
,im upset really feel like blank years years old,,0.0
,feel acceptable significant modernization storyline detraction,,1.0
,im feeling pretty homesick week suppose thats expected,,0.0
,dont know wrong past days almost feel homesick havent even left australia yet,,0.0
,feel cranky tonight im really updating properly,,3.0
,always feel stupid afterwards,,0.0
,feel appalled right,,3.0
,feel underappreciated valued,,1.0
,im ok feels little weird,,5.0
,never feel shy call send billion text messages wont bugging,,4.0
,feel enraged amount people participating chance break things treat tourist event,,3.0
,actually feel halfway benevolent,,1.0
,like church sundays makes feel virtuous self effacing settled week ahead,,1.0
,thinking fact xanax slows system allows feel relaxed also might leave enough energy motivation,,1.0
,im crashing feel irritable estrogen ish,,3.0
,ignore voice well knowing matter feel humiliated request like feeling welcome flushed hot feeling embarrassment arouse,,0.0
,feel rotten remind fruit spoil,,0.0
,guess could described really feeling like part popular bands comers growing local band,,1.0
,top game fingers feel strong loose,,1.0
,realized would sad leave plane soon feeling unloved rejected need transfer feelings sadness children left behind know love appreciate father,,0.0
,choose tell whole word im feeling fake happy stories,,0.0
,never dreamed would busy soon new year loving feeling gracious fortunate,,1.0
,still feeling tad strange pearly whites,,5.0
,feel pathetic useless unable anything,,0.0
,ive hour weeks ill get paid extra time starting feel bit abused putting lot pressure look kids cooking cleaning,,0.0
,feel inside cause life like game sometimes came around walls disappeared nothing surround keep fears im unprotected see ive opened youve made trust,,4.0
,feeling distracted yesterday,,3.0
,feel needy latley,,0.0
,feel reassured behavior matter definitely continue business,,1.0
,feeling bit jaded day told hell,,0.0
,feel bouncy could easily run hours,,1.0
,dont really care dont feel proud,,1.0
,ive started feeling like almost nothing worth getting agitated,,4.0
,im polyamorous something im starting feel truly accepted,,2.0
,feel like room messy theyre open,,0.0
,feel rebellious wish could things legally cant smoke drink drive,,3.0
,know feel sure feel sad cause ending feel glad move,,1.0
,feel discontent guilty pathetic lonley hate,,0.0
,see nice words keep heart feeling wonderful,,1.0
,feel intimidated overwhelmed information though,,4.0
,mean get angry bommie control feelings hellip hated like dara get b,,0.0
,got house feeling fairly calm photographer weaving way bridesmaids touch ups dad telling story mom running house manage go list bridesmaids start clamoring dress,,1.0
,feel could gentle light future,,2.0
,feel really selfish feel guilty think hurting,,3.0
,feel emotional today,,0.0
,feel foolish look facebook page see many friends love much would someone like want,,0.0
,im feeling good days complaints getting harder harder move around chase stone getting harder harder find clothes fit,,1.0
,ive feeling groggy whole day,,0.0
,feel gorgeous yes,,1.0
,feeling little apprehensive whole thing,,4.0
,feel bassanio sincere wooing portia,,1.0
,feel hopeless sometimes,,0.0
,cooking dinner feeling pretty melancholy zane lowe gave first spin radio one show tuesday song matched mood perfectly,,0.0
,gaining weight getting lot stronger feeling amazing,,1.0
,feeling amazing seeing difference,,5.0
,im feeling playful href http,,1.0
,check sleeping feel nose toes sure hot cold,,1.0
,send children private school apologize explain feel embarrassed choice,,0.0
,remember wanting fit bad feeling like one liked,,2.0
,also feel helped newbie bloggers connect feel welcomed immediately,,1.0
,feel divine ways one,,1.0
,feeling disheartened going dates feel meeting anyone clicked would consider long term relationship,,0.0
,still feel aching loneliness quiet hospital room,,0.0
,feeling especially brave asked take engagement photos hawaii,,1.0
,see turns talk right feeling proud scared little sick think adrenaline though,,1.0
,im feeling damn gloomy,,0.0
,feel warmth gentle sun,,2.0
,guess long table policy discussions working fighting change within american theater feel im devoted get behind though seems slanted,,2.0
,feeling optimistic blue skies wind temperatures hovering degrees,,1.0
,also feel need mention animators pixar sure outdid time,,1.0
,feeling playful day replied lighthearted bit banter unwittingly replacing question mark solid check mark voice right funny yet informational dummies series,,1.0
,feeling rather cranky cos thinking lack sleep bah,,3.0
,feel scared anxious,,4.0
,feel really valuable contemplate phrase thy done lives,,1.0
,spent last night couch feeling like suffering hypothermia house remained balmy,,0.0
,dont want always judgmental particular men scenarios often see area much trafficking forced sex work basically amounts slavery hard feel slightly embittered disillusioned,,0.0
,strong feelings book neither hated loved,,3.0
,blunder life ignoring pain possible feeling dull ache like hearing slightest echo scream far away,,0.0
,im feeling cooped impatient annoyingly bored,,3.0
,im able refine poses concepts without feeling rushed,,3.0
,im thinking well could bit smaller health reasons see doctor regularly im feeling crappy,,0.0
,came airport makes feel irritable uncomfortable even sadder,,3.0
,wasnt feeling sociable really wasnt,,1.0
,im feeling scared rage filled im mad,,4.0
,found fighting back wakes sleep time time feeling hurt sting abandonment first love,,0.0
,feel defeated take advil suppose get inflammation inside well outside necessary,,0.0
,kinda feeling ignored,,0.0
,really feel like gentle reminders god hasnt always promised easy road promised us travel rough ones,,2.0
,dont blame im angry infact feel fairly sympathetic,,2.0
,feel tortured delilahlwl considering one day one closest friends raping killing chicks,,3.0
,told fiance feeling angry upset,,3.0
,feel suffering,,0.0
,keep feeling like someone unkind wrong think get back people close,,3.0
,im feeling little cranky negative doctors appointment,,3.0
,feel useful people gives great feeling achievement,,1.0
,im feeling comfortable derby feel though start step shell,,1.0
,feel weird meet w people text like dont talk face face w,,4.0
